dataset,method,n,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,mae_mean,mae_std,rmse_mean,rmse_std,node_rmse_mean_mean,node_rmse_mean_std,node_rmse_max_mean,node_rmse_max_std,delta_vs_same_alpha_dense_rmse,delta_vs_best_dense_rmse,delta_vs_persistence_rmse,beats_same_alpha_dense,beats_best_dense,beats_persistence,meaningfully_beats_same_alpha_dense,meaningfully_beats_best_dense,meaningfully_beats_persistence
AReMActivities,DynVAR-Lasso Weighted Ridge,5,3.0,0.3,1.0,1.0,0.573991106735115,0.0,0.9117062666014653,0.0,0.8421380671447795,0.0,1.4554590949124284,0.0,-7.762393060772865e-06,0.002590744130903655,-0.2162985489311977,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,3.0,0.3,2.0,1.0,0.5739844697662765,0.0,0.9116983155721623,1.2412670766236366e-16,0.842128978596444,0.0,1.455453033647144,0.0,-1.5713422363727858e-05,0.0025827931016007,-0.21630649996050066,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,3.0,0.3,4.0,1.0,0.5739736351633814,0.0,0.9116850518397845,1.2412670766236366e-16,0.8421137084505992,1.2412670766236366e-16,1.4554421142268406,0.0,-2.897715474148299e-05,0.002569529369222945,-0.21631976369287842,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,3.0,0.6,0.5,1.0,0.5739959642048917,0.0,0.9117120553363323,1.2412670766236366e-16,0.8421446358531387,0.0,1.4554634046358126,0.0,-1.973658193765715e-06,0.002596532865770662,-0.2162927601963307,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,3.0,0.6,1.0,1.0,0.5739944850008276,0.0,0.911710268059411,0.0,0.8421426130177192,0.0,1.4554619295040154,0.0,-3.7609351150047488e-06,0.002594745588849423,-0.21629454747325194,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,3.0,0.6,2.0,1.0,0.5739920708694662,0.0,0.9117073113501124,0.0,0.8421392752421998,1.2412670766236366e-16,1.4554592689505002,0.0,-6.717644413622992e-06,0.002591788879550805,-0.21629750418255056,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,3.0,0.6,4.0,1.0,0.5739889570223224,0.0,0.911703373121742,0.0,0.8421349343649371,0.0,1.4554549303833557,0.0,-1.065587278403779e-05,0.00258785065118039,-0.21630144241092097,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.01,0.5,1.0,0.5738205761916819,0.0,0.9114887738024832,0.0,0.8418768772396865,1.2412670766236366e-16,1.455349181015332,0.0,-1.9331592919669127e-05,0.0023732513319215665,-0.2165160417301798,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.01,1.0,1.0,0.5737981820343752,0.0,0.9114625462230942,0.0,0.8418472582597687,0.0,1.4553319432404765,0.0,-4.555917230864015e-05,0.0023470237525325954,-0.21654226930956877,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.01,2.0,1.0,0.5737219609773934,0.0,0.9113747319367519,0.0,0.8417490338614162,1.2412670766236366e-16,1.4552831181150572,0.0,-0.00013337345865094274,0.002259209466190293,-0.21663008359591107,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.01,4.0,1.0,0.5733621765549551,0.0,0.910980011935761,0.0,0.8413062079171608,0.0,1.4551194599288844,0.0,-0.0005280934596418874,0.0018644894651993482,-0.21702480359690202,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.03,0.5,1.0,0.5738210286013482,0.0,0.9114893040929992,0.0,0.8418774758952715,1.2412670766236366e-16,1.4553495300257082,0.0,-1.8801302403614883e-05,0.0023737816224376207,-0.21651551143966374,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.03,1.0,1.0,0.5737997659567992,0.0,0.9114643677126553,1.2412670766236366e-16,0.841849288743691,0.0,1.4553329650306084,0.0,-4.373768274756884e-05,0.0023488452420936667,-0.2165404478200077,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.03,2.0,1.0,0.573733642424007,0.0,0.9113879509672923,0.0,0.8417632351022997,0.0,1.4552890654742467,0.0,-0.00012015442811053045,0.002272428496730705,-0.21661686456537066,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.03,4.0,1.0,0.5735151029944302,0.0,0.9111409394272098,0.0,0.8414798064079406,1.2412670766236366e-16,1.4551556082230832,0.0,-0.0003671659681930839,0.0020254169566481517,-0.2168638761054532,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.1,0.5,1.0,0.5738225519330407,0.0,0.9114910925997453,1.2412670766236366e-16,0.8418794966947871,0.0,1.455350722476339,0.0,-1.7012795657578295e-05,0.0023755701291836573,-0.2165137229329177,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.1,1.0,1.0,0.5738046988375085,0.0,0.9114700589326162,1.2412670766236366e-16,0.8418556653046592,0.0,1.4553362453540615,0.0,-3.804646278660062e-05,0.002354536462054635,-0.21653475660004673,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.1,2.0,1.0,0.5737590871063801,0.0,0.911416744502926,0.0,0.8417949404521821,0.0,1.455302060658796,0.0,-9.136089247685497e-05,0.0023012220323643806,-0.21658807102973698,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.1,4.0,1.0,0.5736541586634953,0.0,0.9112932561957633,0.0,0.8416505125868478,0.0,1.4552213554513436,0.0,-0.00021484919963954408,0.0021777337252016915,-0.21671155933689967,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.3,0.5,1.0,0.5738264670489642,0.0,0.9114957108265953,0.0,0.8418847237205499,0.0,1.4553539158574154,0.0,-1.2394568807527762e-05,0.002380188356033708,-0.21650910470606766,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.3,1.0,1.0,0.5738154179541887,0.0,0.9114825459427609,0.0,0.841869778521437,0.0,1.45534405880433,0.0,-2.5559452641932268e-05,0.0023670234721993033,-0.21652226958990206,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.3,2.0,1.0,0.5737935958289476,0.0,0.9114564519948054,0.0,0.8418399461034489,1.2412670766236366e-16,1.4553241823749326,0.0,-5.1653400597428956e-05,0.0023409295242438066,-0.21654836353785756,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.3,4.0,1.0,0.5737581852421474,0.0,0.911413127066783,0.0,0.8417900376639394,1.2412670766236366e-16,1.455288509612991,0.0,-9.497832861982136e-05,0.0022976045962214142,-0.21659168846587995,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.6,0.5,1.0,0.5738314216996214,0.0,0.9115016015214845,0.0,0.8418913981245216,0.0,1.455358243370872,0.0,-6.5038739183176375e-06,0.002386079050922918,-0.21650321401117845,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.6,1.0,1.0,0.5738265499939667,0.0,0.9114957177539379,0.0,0.8418847396372339,0.0,1.4553533871681328,0.0,-1.2387641464939314e-05,0.0023801952833762963,-0.21650909777872507,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.6,2.0,1.0,0.5738186092266353,0.0,0.911485997712213,0.0,0.841873766294926,1.2412670766236366e-16,1.4553446401135786,0.0,-2.2107683189886984e-05,0.0023704752416513486,-0.21651881782045002,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,10.0,0.6,4.0,1.0,0.5738083753030074,0.0,0.9114730731679851,0.0,0.8418595175902555,0.0,1.4553303952798142,0.0,-3.50322274177417e-05,0.002357550697423494,-0.21653174236467787,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.01,0.5,1.0,0.573342208703196,0.0,0.9108804702132558,0.0,0.8411457599816348,1.2412670766236366e-16,1.4550422816928752,0.0,-5.613755752564842e-05,0.0017649477426942006,-0.21712434531940716,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.01,1.0,1.0,0.5732773869781049,0.0,0.910804673267072,0.0,0.8410602045294345,0.0,1.4549925286964798,0.0,-0.00013193450370940774,0.0016891507965104413,-0.21720014226559092,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.01,2.0,1.0,0.5730581521335848,0.0,0.9105560867071668,0.0,0.8407816907138832,0.0,1.4548556181731065,0.0,-0.0003805210636146361,0.001440564236605213,-0.21744872882549615,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.01,4.0,1.0,0.5721313053294081,0.0,0.9095767313102849,0.0,0.8396643635096582,0.0,1.454485772146349,0.0,-0.001359876460496512,0.00046120883972333715,-0.21842808422237803,True,False,True,True,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.03,0.5,1.0,0.5733435229630803,0.0,0.9108820096483858,1.2412670766236366e-16,0.8411474962006371,1.2412670766236366e-16,1.455043295127135,0.0,-5.459812239561046e-05,0.0017664871778242386,-0.21712280588427713,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.03,1.0,1.0,0.573281977709231,0.0,0.9108099368261684,1.2412670766236366e-16,0.8410660672063892,1.2412670766236366e-16,1.4549954809549532,0.0,-0.00012667094461304984,0.0016944143556067992,-0.21719487870649457,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.03,2.0,1.0,0.5730915724542798,0.0,0.9105927563580565,0.0,0.8408212005231339,1.2412670766236366e-16,1.4548718076044973,0.0,-0.00034385141272497144,0.0014772338874948776,-0.2174120591746065,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.03,4.0,1.0,0.5724934632305002,0.0,0.9099325382058312,1.2412670766236366e-16,0.8400566278448943,0.0,1.4545362269767983,0.0,-0.0010040695649502496,0.0008170157352695995,-0.21807227732683176,True,False,True,True,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.1,0.5,1.0,0.5733479482407703,0.0,0.9108872016860708,1.2412670766236366e-16,0.841153357083838,1.2412670766236366e-16,1.455046757485386,0.0,-4.940608471060148e-05,0.0017716792155092476,-0.21711761384659212,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.1,1.0,1.0,0.5732962675065858,0.0,0.9108263902660667,0.0,0.8410844875233316,1.2412670766236366e-16,1.4550049552526396,0.0,-0.00011021750471473801,0.001710867795505111,-0.21717842526659625,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.1,2.0,1.0,0.5731649011242279,0.0,0.9106740702114783,0.0,0.8409108505959841,1.2412670766236366e-16,1.4549080096284315,0.0,-0.00026253755930316647,0.0015585477409166826,-0.21733074532118468,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.1,4.0,1.0,0.5728700053999146,0.0,0.9103324395021988,0.0,0.8405092570121185,0.0,1.4546901350417616,0.0,-0.0006041682685826721,0.001216917031637177,-0.2176723760304642,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.3,0.5,1.0,0.5733593316160169,0.0,0.9109006089375044,0.0,0.841168518627239,0.0,1.4550560296405655,0.0,-3.599883327709552e-05,0.0017850864669427535,-0.2171042065951586,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.3,1.0,1.0,0.5733273263256279,0.0,0.9108625177049081,0.0,0.841125292329971,1.2412670766236366e-16,1.4550275276823288,0.0,-7.409006587333344e-05,0.0017469952343465156,-0.21714229782775485,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.3,2.0,1.0,0.5732644997296238,0.0,0.9107875691994373,0.0,0.8410395687518616,1.2412670766236366e-16,1.4549705517363924,0.0,-0.0001490385713441844,0.0016720467288756646,-0.2172172463332257,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.3,4.0,1.0,0.57316332536325,0.0,0.9106647302561732,0.0,0.8408978414157662,1.2412670766236366e-16,1.4548693458316102,0.0,-0.00027187751460822085,0.0015492077856116282,-0.21734008527648974,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.6,0.5,1.0,0.573373741600428,0.0,0.910917713765506,0.0,0.8411878842758836,0.0,1.455068598585024,0.0,-1.8894005275438275e-05,0.0018021912949444108,-0.21708710176715695,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.6,1.0,1.0,0.5733596026278662,0.0,0.9109006694509441,1.2412670766236366e-16,0.8411686021304474,0.0,1.455054531447907,0.0,-3.593831983739193e-05,0.0017851469803824571,-0.2171041460817189,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.6,2.0,1.0,0.5733366531987548,0.0,0.9108726221962066,1.2412670766236366e-16,0.8411369342170856,0.0,1.4550292894097714,0.0,-6.39855745748763e-05,0.0017570997256449727,-0.2171321933364564,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,30.0,0.6,4.0,1.0,0.5733072003678494,0.0,0.9108355080688069,1.2412670766236366e-16,0.8410959950308021,1.2412670766236366e-16,1.454988340682414,0.0,-0.00010109970197458296,0.001719985598245266,-0.2171693074638561,True,False,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.01,0.5,1.0,0.5718177908113101,0.0,0.9089473541785271,1.2412670766236366e-16,0.8388126889184873,1.2412670766236366e-16,1.4540927810631405,0.0,-0.00016816829203447625,-0.00016816829203447625,-0.21905746135413584,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.01,1.0,1.0,0.5716229937657326,0.0,0.9087235866371811,0.0,0.8385607184626496,0.0,1.4539458443645985,0.0,-0.00039193583338048565,-0.00039193583338048565,-0.21928122889548185,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.01,2.0,1.0,0.5709993855695586,0.0,0.908035998103626,1.2412670766236366e-16,0.8377872384318381,1.2412670766236366e-16,1.453573733879417,0.0,-0.0010795243669355914,-0.0010795243669355914,-0.21996881742903696,True,True,True,True,True,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.01,4.0,1.0,0.5690368213435207,0.0,0.9061913454538397,0.0,0.8355537994584898,1.2412670766236366e-16,1.453147177188716,0.0,-0.002924177016721874,-0.002924177016721874,-0.22181347007882324,True,True,True,True,True,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.03,0.5,1.0,0.5718217928791532,0.0,0.9089519647850516,1.2412670766236366e-16,0.8388178692313613,0.0,1.4540958284377898,0.0,-0.00016355768551001848,-0.00016355768551001848,-0.21905285074761138,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.03,1.0,1.0,0.5716368210973439,0.0,0.9087391343965894,1.2412670766236366e-16,0.8385779716194472,1.2412670766236366e-16,1.453954648899781,0.0,-0.0003763880739722225,-0.0003763880739722225,-0.2192656811360736,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.03,2.0,1.0,0.5710899786229159,0.0,0.9081303005458354,0.0,0.8378899186941992,0.0,1.4536126371898304,0.0,-0.000985221924726165,-0.000985221924726165,-0.21987451498682753,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.03,4.0,1.0,0.5695888132900448,0.0,0.9065598337852061,1.2412670766236366e-16,0.8360348910906208,1.2412670766236366e-16,1.452891602647951,0.0,-0.002555688685355495,-0.002555688685355495,-0.22144498174745686,True,True,True,True,True,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.1,0.5,1.0,0.5718352682337736,0.0,0.9089675133628157,0.0,0.8388353565869677,1.2412670766236366e-16,1.4541062328696457,0.0,-0.0001480091077459278,-0.0001480091077459278,-0.2190373021698473,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.1,1.0,1.0,0.5716798687585745,0.0,0.9087878071902684,0.0,0.8386322677119062,1.2412670766236366e-16,1.4539828367143004,0.0,-0.00032771528029318375,-0.00032771528029318375,-0.21921700834239455,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.1,2.0,1.0,0.571297496056619,0.0,0.9083536287961481,0.0,0.8381367447727657,0.0,1.4537102008261271,0.0,-0.000761893674413483,-0.000761893674413483,-0.21965118673651485,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.1,4.0,1.0,0.5705061514540961,0.0,0.9074630576474437,0.0,0.8370787261208544,0.0,1.4531644028059134,0.0,-0.0016524648231178718,-0.0016524648231178718,-0.22054175788521924,True,True,True,True,True,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.3,0.5,1.0,0.5718698673359193,0.0,0.9090076577412999,0.0,0.8388806020339926,0.0,1.4541340623876016,0.0,-0.00010786472926171964,-0.00010786472926171964,-0.21899715779136308,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.3,1.0,1.0,0.5717735510489268,0.0,0.9088948904543572,0.0,0.8387528444906772,0.0,1.4540497835658812,0.0,-0.00022063201620436956,-0.00022063201620436956,-0.21910992507830573,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.3,2.0,1.0,0.5715886882932127,0.0,0.908678108649242,0.0,0.8385047064998418,1.2412670766236366e-16,1.4538857605927846,0.0,-0.0004374138213195655,-0.0004374138213195655,-0.21932670688342093,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.3,4.0,1.0,0.5713031547093821,0.0,0.90833688818959,0.0,0.8381093444007404,1.2412670766236366e-16,1.4536037053316588,0.0,-0.0007786342809715796,-0.0007786342809715796,-0.21966792734307294,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.6,0.5,1.0,0.5719136286489533,0.0,0.9090588830584817,1.2412670766236366e-16,0.8389384305428326,0.0,1.4541717622524606,0.0,-5.66394120798952e-05,-5.66394120798952e-05,-0.21894593247418126,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.6,1.0,1.0,0.5718710338561844,0.0,0.9090082677921071,1.2412670766236366e-16,0.8388812438360551,0.0,1.4541300131085038,0.0,-0.00010725467845451586,-0.00010725467845451586,-0.21899654774055588,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.6,2.0,1.0,0.5718027721017906,0.0,0.9089260641761319,1.2412670766236366e-16,0.8387883969531442,0.0,1.4540560911691183,0.0,-0.00018945829442973405,-0.00018945829442973405,-0.2190787513565311,True,True,True,False,False,True
AReMActivities,DynVAR-Lasso Weighted Ridge,5,100.0,0.6,4.0,1.0,0.5717166572909111,0.0,0.9088190330860757,0.0,0.8386701013398046,0.0,1.453937869694259,0.0,-0.00029648938448589846,-0.00029648938448589846,-0.21918578244658726,True,True,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.01,0.5,1.0,0.574064819647752,0.0,0.9118000668350209,1.2412670766236366e-16,0.842250497490993,1.2412670766236366e-16,1.4555074684150737,0.0,-1.9652580540707731e-07,0.002684544364459307,-0.21620474869764206,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.01,1.0,1.0,0.5740645918318321,0.0,0.911799799534078,0.0,0.8422501955633089,0.0,1.4555072925760755,0.0,-4.638267483425551e-07,0.0026842770635163715,-0.216205015998585,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.01,2.0,1.0,0.5740638076525132,0.0,0.9117988949166719,0.0,0.8422491846560055,0.0,1.4555067866629883,0.0,-1.368444154437043e-06,0.002683372446110277,-0.2162059206159911,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.01,4.0,1.0,0.5740599161716969,0.0,0.9117945176849812,0.0,0.8422443181097161,1.2412670766236366e-16,1.455504878399905,0.0,-5.745675845103548e-06,0.0026789952144196105,-0.21621029784768175,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.03,0.5,1.0,0.5740648242430115,0.0,0.9118000722270928,0.0,0.842250503580992,0.0,1.4555074719639816,0.0,-1.9113373350698737e-07,0.002684549756531207,-0.21620474330557016,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.03,1.0,1.0,0.5740646079236341,0.0,0.9117998180999296,0.0,0.8422502162667159,0.0,1.4555073029976942,0.0,-4.4526089670871016e-07,0.0026842956293680054,-0.21620499743273336,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.03,2.0,1.0,0.5740639288930797,0.0,0.9117990324730062,1.2412670766236366e-16,0.8422493322117853,0.0,1.4555068491792615,0.0,-1.230887820113935e-06,0.0026835100024446,-0.21620578305965676,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.03,4.0,1.0,0.5740616239121783,0.0,0.9117964024219789,0.0,0.8422463320243274,0.0,1.4555053675941378,0.0,-3.8609388474109e-06,0.002680879951417303,-0.21620841311068406,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.1,0.5,1.0,0.5740648397180341,0.0,0.9118000904127941,0.0,0.8422505241377862,1.2412670766236366e-16,1.4555074840894702,0.0,-1.729480322287813e-07,0.0026845679422324853,-0.21620472511986888,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.1,1.0,1.0,0.5740646580509834,0.0,0.9117998760949073,1.2412670766236366e-16,0.8422502812675076,0.0,1.4555073364584055,0.0,-3.8726591899962415e-07,0.0026843536243457145,-0.21620493943775565,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.1,2.0,1.0,0.5740641908111317,0.0,0.9117993294777929,0.0,0.8422496589979109,1.2412670766236366e-16,1.4555069844153572,0.0,-9.338830334604253e-07,0.0026838070072312536,-0.2162054860548701,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.1,4.0,1.0,0.57406309743319,0.0,0.911798041012101,0.0,0.8422481566180456,0.0,1.4555061290887406,0.0,-2.2223487252670537e-06,0.002682518541539447,-0.21620677452056192,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.3,0.5,1.0,0.5740648795035586,0.0,0.9118001373696496,1.2412670766236366e-16,0.8422505773066025,0.0,1.4555075165594598,0.0,-1.259911767137467e-07,0.0026846148990880003,-0.21620467816301336,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.3,1.0,1.0,0.5740647670464173,0.0,0.911800003287642,0.0,0.8422504250672042,1.2412670766236366e-16,1.4555074161296335,0.0,-2.6007318432164084e-07,0.0026844808170803924,-0.21620481224502097,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.3,2.0,1.0,0.5740645442352222,0.0,0.9117997365239372,0.0,0.8422501201626073,0.0,1.4555072127000632,0.0,-5.268368891142572e-07,0.0026842140533756,-0.21620507900872576,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.3,4.0,1.0,0.5740641795988461,0.0,0.9117992906334289,1.2412670766236366e-16,0.8422496069525135,0.0,1.455506845637091,0.0,-9.727273974080575e-07,0.002683768162867306,-0.21620552489923406,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.6,0.5,1.0,0.5740649298687558,0.0,0.9118001972569303,0.0,0.8422506451863839,1.2412670766236366e-16,1.4555075605506773,0.0,-6.610389602368372e-08,0.0026846747863686904,-0.21620461827573267,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.6,1.0,1.0,0.5740648802775251,0.0,0.9118001373704402,1.2412670766236366e-16,0.842250577403909,0.0,1.4555075111235183,0.0,-1.2599038612393088e-07,0.00268461489987859,-0.21620467816222277,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.6,2.0,1.0,0.5740647993000257,0.0,0.9118000382422278,0.0,0.8422504655023231,1.2412670766236366e-16,1.4555074219274817,0.0,-2.2511859854024152e-07,0.002684515771666174,-0.2162047772904352,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.1,0.6,4.0,1.0,0.5740646947191397,0.0,0.9117999061126747,0.0,0.8422503198752873,1.2412670766236366e-16,1.455507276395557,0.0,-3.572481516167514e-07,0.0026843836421130973,-0.21620490941998827,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.3,0.01,0.5,1.0,0.5740598267115105,0.0,0.9117937092500579,0.0,0.8422428704386101,0.0,1.4555042278334087,0.0,-5.893798985523446e-07,0.002678186779496272,-0.2162111062826051,True,False,True,False,False,True
AReMActivities,STCG-v1 Weighted Ridge,5,0.3,0.01,1.0,1.0,0.5740591434166612,0.0,0.9117929076572316,1.2412670766236366e-16,0.8422419650092967,1.2412670766236366e-16,1.4555037005309293,0.0,-1.3909727247796155e-06,0.002677385186670045,-0.21621190787543132,True,False,True,False,False,True
